ProductID,SKU,Category_Name,Sub-Category,Product_Name,Brand,Product_Description,Gender,Color,Size,Selling_Price,Discount
PROD_00697,SKU-ELE-0697,Electronics,Mobiles,Boat Mobiles Classic,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Blue,Gaming,69375,25
PROD_00698,SKU-ELE-0698,Electronics,Mobiles,Sony Mobiles Classic,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,Gaming,2258.2,30
PROD_00699,SKU-ELE-0699,Electronics,Mobiles,Samsung Mobiles Pro,Samsung,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Navy,Gaming,63409.5,25
PROD_00700,SKU-ELE-0700,Electronics,Mobiles,Apple Mobiles Advanced,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,Gaming,12959.1,10
PROD_00701,SKU-ELE-0701,Electronics,Mobiles,Samsung Mobiles Premium,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,Gaming,53458.4,20
PROD_00702,SKU-ELE-0702,Electronics,Mobiles,Boat Mobiles Advanced,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Black,Gaming,49256,20
PROD_00703,SKU-ELE-0703,Electronics,Mobiles,Boat Mobiles Pro,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,Gaming,8322.35,15
PROD_00704,SKU-ELE-0704,Electronics,Mobiles,OnePlus Mobiles Advanced,OnePlus,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Blue,Gaming,14698.8,10
PROD_00705,SKU-ELE-0705,Electronics,Mobiles,Xiaomi Mobiles Deluxe,Xiaomi,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Navy,Gaming,28447.5,25
PROD_00706,SKU-ELE-0706,Electronics,Mobiles,Xiaomi Mobiles Classic,Xiaomi,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Navy,Personal,56825.25,25
PROD_00707,SKU-ELE-0707,Electronics,Mobiles,Apple Mobiles Premium,Apple,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Blue,Personal,31948.5,5
PROD_00708,SKU-ELE-0708,Electronics,Mobiles,Apple Mobiles Advanced,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Personal,16320,15
PROD_00709,SKU-ELE-0709,Electronics,Mobiles,Boat Mobiles Deluxe,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Maroon,Personal,10542.7,30
PROD_00710,SKU-ELE-0710,Electronics,Mobiles,OnePlus Mobiles Pro,OnePlus,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Beige,Personal,74329.5,25
PROD_00711,SKU-ELE-0711,Electronics,Mobiles,OnePlus Mobiles Classic,OnePlus,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Pink,Personal,12099.6,10
PROD_00712,SKU-ELE-0712,Electronics,Mobiles,Boat Mobiles Pro,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Beige,Personal,6227.9,30
PROD_00713,SKU-ELE-0713,Electronics,Mobiles,Boat Mobiles Advanced,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Pink,Personal,84061.8,10
PROD_00714,SKU-ELE-0714,Electronics,Mobiles,OnePlus Mobiles Premium,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Pink,Personal,409.5,30
PROD_00715,SKU-ELE-0715,Electronics,Mobiles,Boat Mobiles Premium,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Blue,Personal,75305.6,20
PROD_00716,SKU-ELE-0716,Electronics,Mobiles,Samsung Mobiles Premium,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Green,Personal,51700.5,25
PROD_00717,SKU-ELE-0717,Electronics,Mobiles,Xiaomi Mobiles Deluxe,Xiaomi,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,Personal,3304.8,20
PROD_00718,SKU-ELE-0718,Electronics,Mobiles,Sony Mobiles Deluxe,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Maroon,Personal,31413.45,15
PROD_00719,SKU-ELE-0719,Electronics,Mobiles,Samsung Mobiles Classic,Samsung,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Black,Personal,64986.75,15
PROD_00720,SKU-ELE-0720,Electronics,Mobiles,Samsung Mobiles Classic,Samsung,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Black,Personal,18294.75,25
PROD_00721,SKU-ELE-0721,Electronics,Mobiles,Boat Mobiles Classic,Boat,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Grey,Personal,78236.8,20
PROD_00722,SKU-ELE-0722,Electronics,Mobiles,Samsung Mobiles Premium,Samsung,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Pink,Personal,68497.8,30
PROD_00723,SKU-ELE-0723,Electronics,Mobiles,Samsung Mobiles Pro,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Beige,Personal,39824.2,15
PROD_00724,SKU-ELE-0724,Electronics,Mobiles,Boat Mobiles Premium,Boat,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Grey,Personal,63495,10
PROD_00725,SKU-ELE-0725,Electronics,Mobiles,Apple Mobiles Pro,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Blue,Personal,11777.25,25
PROD_00726,SKU-ELE-0726,Electronics,Mobiles,Sony Mobiles Advanced,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Grey,Personal,31065.3,10
PROD_00727,SKU-ELE-0727,Electronics,Mobiles,Boat Mobiles Advanced,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Green,Personal,62554.5,25
PROD_00728,SKU-ELE-0728,Electronics,Mobiles,Apple Mobiles Classic,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Black,Personal,69084.8,20
PROD_00729,SKU-ELE-0729,Electronics,Mobiles,Xiaomi Mobiles Premium,Xiaomi,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Red,Personal,22237.6,20
PROD_00730,SKU-ELE-0730,Electronics,Mobiles,Boat Mobiles Classic,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Navy,Personal,30749.6,15
PROD_00731,SKU-ELE-0731,Electronics,Cameras,Samsung Cameras Advanced,Samsung,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Navy,Full-frame,50643.6,30
PROD_00732,SKU-ELE-0732,Electronics,Cameras,Apple Cameras Pro,Apple,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Black,24MP,11550.75,25
PROD_00733,SKU-ELE-0733,Electronics,Cameras,Sony Cameras Premium,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Black,48MP,37681.6,20
PROD_00734,SKU-ELE-0734,Electronics,Cameras,Samsung Cameras Advanced,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Beige,Full-frame,23622.9,30
PROD_00735,SKU-ELE-0735,Electronics,Cameras,Apple Cameras Advanced,Apple,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Navy,24MP,16587.75,15
PROD_00736,SKU-ELE-0736,Electronics,Cameras,Samsung Cameras Deluxe,Samsung,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Black,48MP,35388.45,5
PROD_00737,SKU-ELE-0737,Electronics,Cameras,Samsung Cameras Advanced,Samsung,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Pink,Full-frame,13410.6,30
PROD_00738,SKU-ELE-0738,Electronics,Cameras,Sony Cameras Advanced,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Navy,24MP,47115.5,15
PROD_00739,SKU-ELE-0739,Electronics,Cameras,Xiaomi Cameras Premium,Xiaomi,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Black,48MP,19029.45,5
PROD_00740,SKU-ELE-0740,Electronics,Cameras,Sony Cameras Classic,Sony,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Blue,Full-frame,33704.1,10
PROD_00741,SKU-ELE-0741,Electronics,Cameras,Samsung Cameras Classic,Samsung,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,24MP,6735.75,25
PROD_00742,SKU-ELE-0742,Electronics,Cameras,Sony Cameras Deluxe,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Navy,48MP,58838.4,10
PROD_00743,SKU-ELE-0743,Electronics,Cameras,Sony Cameras Deluxe,Sony,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Not Required,Red,Full-frame,15936.3,10
PROD_00744,SKU-ELE-0744,Electronics,Cameras,Xiaomi Cameras Premium,Xiaomi,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Red,24MP,13329.7,15
PROD_00745,SKU-ELE-0745,Electronics,Cameras,Boat Cameras Premium,Boat,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Not Required,Green,48MP,70212.6,5
PROD_00746,SKU-ELE-0746,Electronics,Cameras,OnePlus Cameras Advanced,OnePlus,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Not Required,Pink,Full-frame,87242.4,10
